,Km,EngSize,Hp,Fuel Consumption,Price,Age,Fiat,Ford,Renault,Toyota,Volkswagen,Manuel,Automatic,Semi-Automatic,Benzin,Diesel,Hybrid,Benzin&LPG
3573,81000,1461,65,4.5,315000,11,0,0,1,0,0,1,0,0,0,1,0,0
3574,190000,1461,75,3.6,365000,9,0,0,1,0,0,1,0,0,0,1,0,0
3575,295000,1461,85,4.4,235000,13,0,0,1,0,0,1,0,0,0,1,0,0
3576,170000,1149,75,5.9,273000,14,0,0,1,0,0,1,0,0,0,0,0,1
3577,83000,898,90,4.5,382000,9,0,0,1,0,0,1,0,0,1,0,0,0
3578,17008,999,100,5.0,559750,2,0,0,1,0,0,0,1,0,1,0,0,0
3579,68700,1461,90,3.7,495900,4,0,0,1,0,0,0,0,1,0,1,0,0
3580,218000,1390,75,7.1,215000,18,0,0,1,0,0,1,0,0,0,0,0,1
3581,10000,999,90,5.0,630000,1,0,0,1,0,0,0,1,0,1,0,0,0
3582,175000,1390,98,6.7,248000,21,0,0,1,0,0,1,0,0,0,0,0,1
3583,185000,1461,75,3.6,330000,10,0,0,1,0,0,1,0,0,0,1,0,0
3584,108000,1461,75,3.6,425000,5,0,0,1,0,0,1,0,0,0,1,0,0
3585,10000,999,90,5.0,630000,1,0,0,1,0,0,0,1,0,1,0,0,0
3586,145000,1461,90,3.6,385000,6,0,0,1,0,0,1,0,0,0,1,0,0
3587,105000,1461,75,3.6,436000,4,0,0,1,0,0,1,0,0,0,1,0,0
3588,107000,1149,80,5.6,292000,14,0,0,1,0,0,0,0,1,1,0,0,0
3589,135000,1461,90,3.7,475000,5,0,0,1,0,0,0,0,1,0,1,0,0
3590,130000,1461,75,3.6,385000,8,0,0,1,0,0,1,0,0,0,1,0,0
3591,45000,1149,75,5.5,403000,6,0,0,1,0,0,1,0,0,1,0,0,0
3592,344100,1598,90,7.2,165000,23,0,0,1,0,0,1,0,0,0,0,0,1
3593,135821,1461,90,3.7,465000,6,0,0,1,0,0,0,0,1,0,1,0,0
3594,155000,1461,75,3.6,315000,8,0,0,1,0,0,1,0,0,0,1,0,0
3595,98500,1461,75,3.6,437500,5,0,0,1,0,0,1,0,0,0,1,0,0
3596,147600,1461,75,3.6,355000,7,0,0,1,0,0,1,0,0,0,1,0,0
3597,319000,1461,65,4.7,165000,18,0,0,1,0,0,1,0,0,0,1,0,0
3598,132000,1461,75,3.6,406000,7,0,0,1,0,0,1,0,0,0,1,0,0
3599,187000,1390,75,7.1,195000,22,0,0,1,0,0,1,0,0,0,0,0,1
3600,269000,1390,98,6.7,176250,22,0,0,1,0,0,1,0,0,1,0,0,0
3601,103600,1461,75,3.6,425000,5,0,0,1,0,0,1,0,0,0,1,0,0
3602,230000,1461,90,3.6,330000,11,0,0,1,0,0,1,0,0,0,1,0,0
3603,162800,1461,90,4.4,345000,11,0,0,1,0,0,1,0,0,0,1,0,0
3604,278000,1390,98,6.7,180000,22,0,0,1,0,0,1,0,0,0,0,0,1
3605,348000,1461,80,4.8,210000,16,0,0,1,0,0,1,0,0,0,1,0,0
3606,278000,1461,65,4.9,225000,15,0,0,1,0,0,1,0,0,0,1,0,0
3607,1001,999,65,4.9,530000,1,0,0,1,0,0,1,0,0,1,0,0,0
3608,231000,1461,75,3.6,330000,8,0,0,1,0,0,1,0,0,0,1,0,0
3609,67500,1461,90,3.7,547000,6,0,0,1,0,0,0,0,1,0,1,0,0
3610,39000,999,90,5.0,529000,2,0,0,1,0,0,0,1,0,1,0,0,0
3611,157500,1461,75,3.6,398000,5,0,0,1,0,0,1,0,0,0,1,0,0
3612,191000,1390,75,7.1,207500,18,0,0,1,0,0,1,0,0,0,0,0,1
3613,4300,999,65,4.9,470000,1,0,0,1,0,0,1,0,0,1,0,0,0
3614,306000,1461,75,3.6,290000,10,0,0,1,0,0,1,0,0,0,1,0,0
3615,465000,1461,80,4.6,160000,16,0,0,1,0,0,1,0,0,0,1,0,0
3616,175000,1390,98,7.0,250000,17,0,0,1,0,0,1,0,0,0,0,0,1
3617,143000,1461,90,3.6,410000,10,0,0,1,0,0,1,0,0,0,1,0,0
3618,178000,1461,90,3.7,435000,7,0,0,1,0,0,0,0,1,0,1,0,0
3619,136500,1461,75,3.6,375000,7,0,0,1,0,0,1,0,0,0,1,0,0
3620,320000,1390,75,6.8,148750,23,0,0,1,0,0,1,0,0,0,0,0,1
3621,310000,1461,65,4.9,235000,15,0,0,1,0,0,1,0,0,0,1,0,0
3622,288000,1461,65,4.7,195000,18,0,0,1,0,0,1,0,0,0,1,0,0
3623,167000,1461,65,5.0,243000,16,0,0,1,0,0,1,0,0,0,1,0,0
3624,180500,1149,75,5.9,222500,17,0,0,1,0,0,1,0,0,0,0,0,1
3625,69000,1197,120,5.3,470000,7,0,0,1,0,0,1,0,0,1,0,0,0
3626,280000,1461,65,4.7,175000,18,0,0,1,0,0,1,0,0,0,1,0,0
3627,110000,1461,90,3.7,500000,5,0,0,1,0,0,0,0,1,0,1,0,0
3628,49500,898,90,5.0,450000,4,0,0,1,0,0,1,0,0,1,0,0,0
3629,160000,1598,90,7.8,195000,23,0,0,1,0,0,0,1,0,0,0,0,1
3630,171000,1461,90,3.7,345000,9,0,0,1,0,0,0,0,1,0,1,0,0
3631,132000,1461,90,3.6,395999,6,0,0,1,0,0,1,0,0,0,1,0,0
3632,206000,1461,75,3.6,285000,10,0,0,1,0,0,1,0,0,0,1,0,0
3633,115000,1149,75,5.5,355000,8,0,0,1,0,0,1,0,0,1,0,0,0
3634,98000,1461,75,3.6,410000,5,0,0,1,0,0,1,0,0,0,1,0,0
3635,133000,1149,75,5.9,276000,12,0,0,1,0,0,1,0,0,1,0,0,0
3636,29000,999,100,5.0,575000,3,0,0,1,0,0,0,1,0,1,0,0,0
3637,214000,1461,90,3.7,395000,8,0,0,1,0,0,0,0,1,0,1,0,0
3638,143000,1461,90,3.6,388000,10,0,0,1,0,0,1,0,0,0,1,0,0
3639,185000,1461,75,3.6,343000,8,0,0,1,0,0,1,0,0,0,1,0,0
3640,30000,898,90,5.0,432000,3,0,0,1,0,0,1,0,0,1,0,0,0
3641,165000,1461,90,3.7,455000,10,0,0,1,0,0,0,0,1,0,1,0,0
3642,262000,1461,65,4.3,233000,17,0,0,1,0,0,1,0,0,0,1,0,0
3643,53000,999,100,5.0,545000,3,0,0,1,0,0,0,1,0,1,0,0,0
3644,182000,1461,80,4.8,265000,15,0,0,1,0,0,1,0,0,0,1,0,0
3645,285000,1461,80,4.2,185000,18,0,0,1,0,0,1,0,0,0,1,0,0
3646,143000,1461,75,4.4,317000,11,0,0,1,0,0,1,0,0,0,1,0,0
3647,113408,1461,75,3.6,365000,7,0,0,1,0,0,1,0,0,0,1,0,0
3648,56000,1149,75,5.5,384000,8,0,0,1,0,0,1,0,0,1,0,0,0
3649,245000,1461,75,4.0,265000,9,0,0,1,0,0,1,0,0,0,1,0,0
3650,57000,898,90,5.0,419000,4,0,0,1,0,0,1,0,0,1,0,0,0
3651,108000,1461,90,3.6,422500,4,0,0,1,0,0,1,0,0,0,1,0,0
3652,200000,1390,98,7.3,270000,20,0,0,1,0,0,0,0,1,0,0,0,1
3653,167000,898,90,4.5,360000,11,0,0,1,0,0,1,0,0,0,0,0,1
3654,104000,1461,90,3.6,464000,4,0,0,1,0,0,1,0,0,0,1,0,0
3655,245000,1390,98,7.3,180000,16,0,0,1,0,0,1,0,0,0,0,0,1
3656,3400,999,65,4.9,469500,1,0,0,1,0,0,1,0,0,1,0,0,0
3657,103000,1461,90,3.7,485000,7,0,0,1,0,0,0,0,1,0,1,0,0
3658,215000,1461,90,3.6,367500,11,0,0,1,0,0,1,0,0,0,1,0,0
3659,143000,1461,75,3.6,398000,9,0,0,1,0,0,1,0,0,0,1,0,0
3660,89500,1461,90,3.6,415000,8,0,0,1,0,0,1,0,0,0,1,0,0
3661,98000,1461,90,3.6,430000,6,0,0,1,0,0,1,0,0,0,1,0,0
3662,128000,1149,75,5.5,287500,9,0,0,1,0,0,1,0,0,0,0,0,1
3663,115000,1461,75,4.4,309000,11,0,0,1,0,0,1,0,0,0,1,0,0
3664,97500,1461,75,3.6,419500,4,0,0,1,0,0,1,0,0,0,1,0,0
3665,141000,1461,65,4.5,280000,14,0,0,1,0,0,1,0,0,0,1,0,0
3666,260000,1598,90,7.2,160000,24,0,0,1,0,0,1,0,0,0,0,0,1
3667,1,999,90,5.0,580000,1,0,0,1,0,0,0,1,0,1,0,0,0
3668,149000,1461,90,3.7,404500,8,0,0,1,0,0,0,0,1,0,1,0,0
3669,20000,898,90,5.0,475000,4,0,0,1,0,0,1,0,0,1,0,0,0
3670,92000,1461,75,3.6,412500,5,0,0,1,0,0,1,0,0,0,1,0,0
3671,89600,1461,90,3.7,487500,4,0,0,1,0,0,0,0,1,0,1,0,0
3672,108000,1149,75,5.9,230000,17,0,0,1,0,0,0,1,0,1,0,0,0
3673,120000,1149,75,5.5,350000,8,0,0,1,0,0,1,0,0,1,0,0,0
3674,54720,1149,75,5.5,370000,7,0,0,1,0,0,1,0,0,1,0,0,0
3675,183000,1461,90,3.7,447000,5,0,0,1,0,0,0,0,1,0,1,0,0
3676,4500,999,100,5.0,575000,3,0,0,1,0,0,0,1,0,1,0,0,0
3677,280000,1461,65,5.0,185000,19,0,0,1,0,0,1,0,0,0,1,0,0
3678,110000,1461,75,3.6,415000,5,0,0,1,0,0,1,0,0,0,1,0,0
3679,205000,1390,98,6.7,237450,22,0,0,1,0,0,0,1,0,1,0,0,0
3680,155000,1461,75,4.4,310000,11,0,0,1,0,0,1,0,0,0,1,0,0
3681,163000,1461,75,3.6,320000,8,0,0,1,0,0,1,0,0,0,1,0,0
3682,103000,1461,75,3.6,400000,7,0,0,1,0,0,1,0,0,0,1,0,0
3683,177000,1461,75,3.6,340000,10,0,0,1,0,0,1,0,0,0,1,0,0
3684,175000,1390,98,7.0,240000,17,0,0,1,0,0,1,0,0,0,0,0,1
3685,238000,1390,98,6.7,187500,22,0,0,1,0,0,1,0,0,0,0,0,1
3686,91000,1461,75,3.6,430000,6,0,0,1,0,0,1,0,0,0,1,0,0
3687,111000,1461,75,3.6,400000,9,0,0,1,0,0,1,0,0,0,1,0,0
3688,200000,1390,98,7.0,239000,17,0,0,1,0,0,1,0,0,0,0,0,1
3689,214000,1461,65,4.5,218000,13,0,0,1,0,0,1,0,0,0,1,0,0
3690,260000,1390,75,6.8,169000,24,0,0,1,0,0,1,0,0,0,0,0,1
3691,356500,1390,75,7.1,160000,22,0,0,1,0,0,1,0,0,0,0,0,1
3692,400000,1461,65,4.3,157000,20,0,0,1,0,0,1,0,0,0,1,0,0
3693,77000,1149,75,5.5,392000,8,0,0,1,0,0,1,0,0,1,0,0,0
3694,157000,1149,75,5.5,285000,9,0,0,1,0,0,1,0,0,1,0,0,0
3695,91000,1461,75,3.6,410000,7,0,0,1,0,0,1,0,0,0,1,0,0
3696,112000,1461,75,3.6,335000,9,0,0,1,0,0,1,0,0,0,1,0,0
3697,104500,1461,90,3.6,419000,10,0,0,1,0,0,1,0,0,0,1,0,0
3698,87000,1149,75,5.5,382000,7,0,0,1,0,0,1,0,0,1,0,0,0
3699,250000,1461,65,4.9,205000,19,0,0,1,0,0,1,0,0,0,1,0,0
3700,72000,1461,75,4.0,429000,8,0,0,1,0,0,1,0,0,0,1,0,0
3701,155000,1461,75,3.6,375000,7,0,0,1,0,0,1,0,0,0,1,0,0
3702,100000,1461,90,3.7,490000,4,0,0,1,0,0,0,0,1,0,1,0,0
3703,240000,1461,90,3.6,350000,10,0,0,1,0,0,1,0,0,0,1,0,0
3704,233000,1461,65,5.0,185000,17,0,0,1,0,0,1,0,0,0,1,0,0
3705,72000,1461,90,3.6,430000,6,0,0,1,0,0,1,0,0,0,1,0,0
3706,76500,1461,75,3.6,415000,6,0,0,1,0,0,1,0,0,0,1,0,0
3707,290000,1598,90,7.2,167500,23,0,0,1,0,0,1,0,0,0,0,0,1
3708,163000,1461,85,4.4,288000,14,0,0,1,0,0,1,0,0,0,1,0,0
3709,143000,1461,75,3.6,355000,9,0,0,1,0,0,1,0,0,0,1,0,0
3710,194000,1149,80,5.6,245000,15,0,0,1,0,0,0,0,1,1,0,0,0
3711,148888,1461,90,3.7,410000,8,0,0,1,0,0,0,0,1,0,1,0,0
3712,107000,1461,75,3.6,432500,5,0,0,1,0,0,1,0,0,0,1,0,0
3713,195000,1461,75,3.6,335000,10,0,0,1,0,0,1,0,0,0,1,0,0
3714,144000,1197,120,5.2,425000,10,0,0,1,0,0,0,0,1,1,0,0,0
3715,171000,1390,98,6.7,180000,22,0,0,1,0,0,1,0,0,0,0,0,1
3716,210000,1461,80,4.8,240000,16,0,0,1,0,0,1,0,0,0,1,0,0
3717,290000,1461,65,4.7,188888,20,0,0,1,0,0,1,0,0,0,1,0,0
3718,87000,1461,90,3.6,425000,9,0,0,1,0,0,1,0,0,0,1,0,0
3719,250000,1149,75,5.5,295000,8,0,0,1,0,0,1,0,0,1,0,0,0
3720,206000,1461,80,4.8,210000,15,0,0,1,0,0,1,0,0,0,1,0,0
3721,242000,1461,85,4.4,242500,13,0,0,1,0,0,1,0,0,0,1,0,0
3722,7500,999,90,5.0,550000,3,0,0,1,0,0,1,0,0,1,0,0,0
3723,85000,999,72,4.9,418000,3,0,0,1,0,0,1,0,0,1,0,0,0
3724,105000,1149,75,5.5,343500,8,0,0,1,0,0,1,0,0,1,0,0,0
3725,225000,1461,65,4.3,175000,20,0,0,1,0,0,1,0,0,0,1,0,0
3726,38000,1197,120,5.3,550000,6,0,0,1,0,0,1,0,0,1,0,0,0
3727,145000,1461,90,3.6,385000,8,0,0,1,0,0,1,0,0,0,1,0,0
3728,157000,1461,90,3.7,374500,9,0,0,1,0,0,0,0,1,0,1,0,0
3729,52000,1461,90,3.6,462500,5,0,0,1,0,0,1,0,0,0,1,0,0
3730,164000,1461,75,3.6,235000,11,0,0,1,0,0,1,0,0,0,1,0,0
3731,141000,1390,75,7.1,167500,23,0,0,1,0,0,1,0,0,1,0,0,0
3732,251000,1461,65,4.3,175000,20,0,0,1,0,0,1,0,0,0,1,0,0
3733,86800,1461,90,3.7,393000,8,0,0,1,0,0,0,0,1,0,1,0,0
3734,82000,898,90,5.0,370000,4,0,0,1,0,0,1,0,0,1,0,0,0
3735,1001,999,90,5.0,595000,1,0,0,1,0,0,0,1,0,1,0,0,0
3736,280000,1461,65,4.9,190000,16,0,0,1,0,0,1,0,0,0,1,0,0
3737,25000,898,90,5.0,438000,3,0,0,1,0,0,1,0,0,1,0,0,0
3738,199911,1598,90,7.8,214500,23,0,0,1,0,0,0,1,0,0,0,0,1
3739,23000,898,90,5.0,435950,3,0,0,1,0,0,1,0,0,1,0,0,0
3740,129937,1461,90,3.7,529900,4,0,0,1,0,0,0,0,1,0,1,0,0
3741,180000,1461,90,3.7,428500,6,0,0,1,0,0,0,0,1,0,1,0,0
3742,181000,1149,75,5.5,330000,8,0,0,1,0,0,1,0,0,1,0,0,0
3743,377000,1461,80,4.2,170000,20,0,0,1,0,0,1,0,0,0,1,0,0
3744,140000,1598,90,7.8,235000,23,0,0,1,0,0,0,1,0,1,0,0,0
3745,136452,1461,90,3.6,440000,7,0,0,1,0,0,1,0,0,0,1,0,0
3746,76000,1197,120,5.2,446000,9,0,0,1,0,0,0,0,1,1,0,0,0
3747,243000,1390,75,7.1,250000,15,0,0,1,0,0,1,0,0,0,0,0,1
3748,92000,1461,90,3.7,469000,6,0,0,1,0,0,0,0,1,0,1,0,0
3749,300000,1461,75,3.6,248500,10,0,0,1,0,0,1,0,0,0,1,0,0
3750,160000,1461,85,4.4,325000,14,0,0,1,0,0,1,0,0,0,1,0,0
3751,250000,1461,65,4.9,248000,16,0,0,1,0,0,1,0,0,0,1,0,0
3752,153000,1461,90,3.6,410000,8,0,0,1,0,0,1,0,0,0,1,0,0
3753,190000,1390,75,7.1,210000,15,0,0,1,0,0,1,0,0,0,0,0,1
3754,99000,1461,75,3.6,417900,4,0,0,1,0,0,1,0,0,0,1,0,0
3755,109000,1461,75,3.6,362500,8,0,0,1,0,0,1,0,0,0,1,0,0
3756,75500,1461,90,3.7,529900,4,0,0,1,0,0,0,0,1,0,1,0,0
3757,126000,1149,75,5.9,285500,13,0,0,1,0,0,1,0,0,0,0,0,1
3758,122000,1461,90,3.7,425000,9,0,0,1,0,0,0,0,1,0,1,0,0
3759,169000,1149,75,5.5,342000,10,0,0,1,0,0,1,0,0,0,0,0,1
3760,168600,1461,90,4.4,295000,11,0,0,1,0,0,1,0,0,0,1,0,0
3761,99000,1461,75,3.6,390000,7,0,0,1,0,0,1,0,0,0,1,0,0
3762,295500,1390,75,6.8,178000,23,0,0,1,0,0,1,0,0,1,0,0,0
3763,130000,1390,75,7.1,260000,18,0,0,1,0,0,1,0,0,0,0,0,1
3764,322000,1390,75,6.8,169000,22,0,0,1,0,0,1,0,0,1,0,0,0
3765,276000,1390,75,6.8,175000,23,0,0,1,0,0,1,0,0,1,0,0,0
3766,273500,1461,65,4.7,162000,19,0,0,1,0,0,1,0,0,0,1,0,0
3767,296000,1461,80,4.8,215000,16,0,0,1,0,0,1,0,0,0,1,0,0
3768,105000,1461,75,3.6,441000,4,0,0,1,0,0,1,0,0,0,1,0,0
3769,203000,1390,98,6.7,210000,19,0,0,1,0,0,1,0,0,0,0,0,1
3770,210000,1461,80,4.7,220000,17,0,0,1,0,0,1,0,0,0,1,0,0
3771,298000,1390,75,7.1,175000,18,0,0,1,0,0,1,0,0,0,0,0,1
3772,110000,1461,90,3.7,510000,5,0,0,1,0,0,0,0,1,0,1,0,0
3773,243000,1598,110,7.5,286000,16,0,0,1,0,0,0,1,0,0,0,0,1
3774,209000,1461,75,4.0,367000,7,0,0,1,0,0,1,0,0,0,1,0,0
3775,149000,1149,80,5.6,300000,13,0,0,1,0,0,0,0,1,1,0,0,0
3776,288000,1461,65,4.9,178000,19,0,0,1,0,0,1,0,0,0,1,0,0
3777,61500,1461,90,3.7,515000,5,0,0,1,0,0,0,0,1,0,1,0,0
3778,86000,1461,90,3.6,430000,6,0,0,1,0,0,1,0,0,0,1,0,0
3779,215000,1461,80,4.8,240000,15,0,0,1,0,0,1,0,0,0,1,0,0
3780,209500,1149,75,5.9,205000,19,0,0,1,0,0,1,0,0,1,0,0,0
3781,81000,1461,90,3.7,489000,5,0,0,1,0,0,0,0,1,0,1,0,0
3782,39000,999,100,5.0,550000,3,0,0,1,0,0,0,1,0,1,0,0,0
3783,39000,898,90,5.0,455000,4,0,0,1,0,0,1,0,0,1,0,0,0
3784,165000,1390,75,7.1,239000,19,0,0,1,0,0,1,0,0,0,0,0,1
3785,270000,1390,75,7.1,171000,22,0,0,1,0,0,1,0,0,1,0,0,0
3786,190000,1390,98,6.6,182000,18,0,0,1,0,0,1,0,0,0,0,0,1
3787,210000,1461,65,4.9,250000,17,0,0,1,0,0,1,0,0,0,1,0,0
3788,193000,1390,98,7.0,205000,17,0,0,1,0,0,1,0,0,0,0,0,1
3789,250000,1461,65,5.0,245000,17,0,0,1,0,0,1,0,0,0,1,0,0
3790,153500,1390,75,6.8,190000,23,0,0,1,0,0,1,0,0,0,0,0,1
3791,256000,1461,65,4.9,250000,15,0,0,1,0,0,1,0,0,0,1,0,0
3792,2300,999,90,5.0,565000,2,0,0,1,0,0,0,1,0,1,0,0,0
3793,252876,1390,75,7.1,195000,23,0,0,1,0,0,1,0,0,0,0,0,1
3794,168000,1461,65,4.7,235000,17,0,0,1,0,0,1,0,0,0,1,0,0
3795,108000,1390,75,7.1,260000,18,0,0,1,0,0,1,0,0,0,0,0,1
3796,99000,1461,65,4.3,295000,16,0,0,1,0,0,1,0,0,0,1,0,0
3797,159500,1461,75,4.0,379000,7,0,0,1,0,0,1,0,0,0,1,0,0
3798,139500,1149,75,5.5,292000,11,0,0,1,0,0,1,0,0,1,0,0,0
3799,159000,1461,90,3.7,447000,5,0,0,1,0,0,0,0,1,0,1,0,0
3800,40000,999,72,4.9,485000,3,0,0,1,0,0,1,0,0,1,0,0,0
3801,311000,1390,75,6.8,182000,23,0,0,1,0,0,1,0,0,0,0,0,1
3802,123776,1461,90,3.7,519900,4,0,0,1,0,0,0,0,1,0,1,0,0
3803,112432,1461,90,3.7,499900,4,0,0,1,0,0,0,0,1,0,1,0,0
3804,13300,999,100,5.0,608000,3,0,0,1,0,0,0,1,0,1,0,0,0
3805,175000,1461,75,3.6,327500,8,0,0,1,0,0,1,0,0,0,1,0,0
3806,36000,898,90,5.1,433333,4,0,0,1,0,0,1,0,0,1,0,0,0
3807,252000,1461,65,4.7,185000,17,0,0,1,0,0,1,0,0,0,1,0,0
3808,6000,1332,130,5.2,650000,3,0,0,1,0,0,0,0,1,1,0,0,0
3809,98000,1149,75,5.5,278000,11,0,0,1,0,0,1,0,0,1,0,0,0
3810,280000,1461,85,4.8,249500,15,0,0,1,0,0,1,0,0,0,1,0,0
3811,164000,1390,98,6.7,250000,22,0,0,1,0,0,0,1,0,0,0,0,1
3812,107000,1461,90,3.7,475950,5,0,0,1,0,0,0,0,1,0,1,0,0
3813,189000,1461,90,3.7,435900,9,0,0,1,0,0,0,0,1,0,1,0,0
3814,283500,1461,65,4.7,207000,18,0,0,1,0,0,1,0,0,0,1,0,0
3815,195000,1149,75,5.9,215000,17,0,0,1,0,0,1,0,0,1,0,0,0
3816,214000,1461,75,3.6,289000,7,0,0,1,0,0,1,0,0,0,1,0,0
3817,225000,1461,75,4.0,370000,8,0,0,1,0,0,1,0,0,0,1,0,0
3818,120540,1461,90,3.7,439500,7,0,0,1,0,0,0,0,1,0,1,0,0
3819,128000,1149,75,5.5,318000,10,0,0,1,0,0,1,0,0,1,0,0,0
3820,77000,898,90,5.0,392000,3,0,0,1,0,0,1,0,0,1,0,0,0
3821,68441,1461,85,4.4,356750,11,0,0,1,0,0,1,0,0,0,1,0,0
3822,124000,1390,75,7.1,245000,22,0,0,1,0,0,1,0,0,0,0,0,1
3823,272000,1461,65,4.3,185000,20,0,0,1,0,0,1,0,0,0,1,0,0
3824,120000,1149,75,5.9,273000,13,0,0,1,0,0,1,0,0,0,0,0,1
3825,236000,1461,80,4.6,215000,16,0,0,1,0,0,1,0,0,0,1,0,0
3826,225000,1390,98,7.0,190000,21,0,0,1,0,0,1,0,0,0,0,0,1
3827,6431,999,90,5.0,629900,1,0,0,1,0,0,0,1,0,1,0,0,0
3828,279000,1390,75,7.1,185000,19,0,0,1,0,0,1,0,0,0,0,0,1
3829,179000,1461,90,3.7,427500,6,0,0,1,0,0,0,0,1,0,1,0,0
3830,155000,1461,75,4.0,369500,8,0,0,1,0,0,1,0,0,0,1,0,0
3831,197000,1461,90,3.6,335000,10,0,0,1,0,0,1,0,0,0,1,0,0
3832,29200,1149,75,5.5,430000,5,0,0,1,0,0,1,0,0,1,0,0,0
3833,54500,1461,90,3.7,415000,5,0,0,1,0,0,0,0,1,0,1,0,0
3834,170500,1461,90,3.6,415000,6,0,0,1,0,0,1,0,0,0,1,0,0
3835,91000,1197,120,5.2,425000,8,0,0,1,0,0,0,0,1,1,0,0,0
3836,211000,1461,90,3.6,380000,9,0,0,1,0,0,1,0,0,0,1,0,0
3837,235000,1598,90,7.2,195000,23,0,0,1,0,0,1,0,0,1,0,0,0
3838,88881,1461,90,3.6,469500,6,0,0,1,0,0,1,0,0,0,1,0,0
3839,91880,1149,75,5.9,289000,14,0,0,1,0,0,1,0,0,1,0,0,0
3840,195000,1390,98,6.7,225000,21,0,0,1,0,0,0,1,0,0,0,0,1
3841,29000,999,72,4.9,428500,3,0,0,1,0,0,1,0,0,1,0,0,0
3842,32500,1461,90,3.7,565000,4,0,0,1,0,0,0,0,1,0,1,0,0
3843,72000,1461,90,3.7,555000,4,0,0,1,0,0,0,0,1,0,1,0,0
3844,155200,1390,98,7.0,252000,17,0,0,1,0,0,1,0,0,0,0,0,1
3845,288000,1461,75,3.6,295000,10,0,0,1,0,0,1,0,0,0,1,0,0
3846,114465,1461,90,3.7,505000,7,0,0,1,0,0,0,0,1,0,1,0,0
3847,243000,1598,90,7.2,173000,23,0,0,1,0,0,1,0,0,0,0,0,1
3848,235600,1390,75,7.1,173000,22,0,0,1,0,0,1,0,0,0,0,0,1
3849,110000,1461,75,4.0,365000,8,0,0,1,0,0,1,0,0,0,1,0,0
3850,265000,1461,65,4.3,225000,16,0,0,1,0,0,1,0,0,0,1,0,0
3851,177500,1390,98,6.7,237500,21,0,0,1,0,0,0,1,0,0,0,0,1
3852,345000,1461,65,5.0,170000,19,0,0,1,0,0,1,0,0,0,1,0,0
3853,193000,1461,65,5.0,187000,16,0,0,1,0,0,1,0,0,0,1,0,0
3854,188000,1461,86,4.4,289000,13,0,0,1,0,0,0,1,0,0,1,0,0
3855,272000,1390,98,6.7,249000,19,0,0,1,0,0,1,0,0,1,0,0,0
3856,198000,1461,90,4.4,287500,11,0,0,1,0,0,1,0,0,0,1,0,0
3857,162000,1149,75,5.5,357500,10,0,0,1,0,0,1,0,0,1,0,0,0
3858,68000,1461,90,3.7,478500,5,0,0,1,0,0,0,0,1,0,1,0,0
3859,221000,1461,90,3.7,351000,8,0,0,1,0,0,0,0,1,0,1,0,0
3860,275000,1598,90,7.2,175000,23,0,0,1,0,0,1,0,0,0,0,0,1
3861,260000,1598,105,6.8,160000,19,0,0,1,0,0,1,0,0,1,0,0,0
3862,260000,1390,75,7.1,187000,21,0,0,1,0,0,1,0,0,0,0,0,1
3863,93800,1461,75,3.6,413000,6,0,0,1,0,0,1,0,0,0,1,0,0
3864,243000,1390,75,7.1,185000,23,0,0,1,0,0,1,0,0,0,0,0,1
3865,33500,1461,90,3.7,570000,4,0,0,1,0,0,0,0,1,0,1,0,0
3866,117500,1390,98,7.0,245000,17,0,0,1,0,0,1,0,0,0,0,0,1
3867,111511,1461,75,4.0,439750,4,0,0,1,0,0,1,0,0,0,1,0,0
3868,195225,1598,90,7.2,172900,23,0,0,1,0,0,1,0,0,0,0,0,1
3869,200100,1461,65,4.9,190000,17,0,0,1,0,0,1,0,0,0,1,0,0
3870,19500,999,100,5.0,575000,3,0,0,1,0,0,0,1,0,1,0,0,0
3871,182000,1390,75,6.8,175000,24,0,0,1,0,0,1,0,0,0,0,0,1
3872,20000,898,90,5.0,449950,3,0,0,1,0,0,1,0,0,1,0,0,0
3873,84000,1461,90,3.7,520000,4,0,0,1,0,0,0,0,1,0,1,0,0
3874,172000,1390,98,6.7,222500,22,0,0,1,0,0,0,1,0,0,0,0,1
3875,75000,1461,75,3.6,399750,4,0,0,1,0,0,1,0,0,0,1,0,0
3876,118000,1461,75,3.6,389750,4,0,0,1,0,0,1,0,0,0,1,0,0
3877,233000,1390,75,7.1,210000,22,0,0,1,0,0,1,0,0,0,0,0,1
3878,197500,1461,65,4.9,250000,15,0,0,1,0,0,1,0,0,0,1,0,0
3879,118000,1461,90,3.6,400000,10,0,0,1,0,0,1,0,0,0,1,0,0
3880,111750,1461,75,3.6,410000,4,0,0,1,0,0,1,0,0,0,1,0,0
3881,130000,1461,75,3.6,380000,7,0,0,1,0,0,1,0,0,0,1,0,0
3882,163000,1390,98,6.6,205000,18,0,0,1,0,0,1,0,0,0,0,0,1
3883,133000,1149,75,5.9,300000,12,0,0,1,0,0,1,0,0,1,0,0,0
3884,238000,1461,75,4.9,233000,16,0,0,1,0,0,1,0,0,0,1,0,0
3885,7500,999,65,4.9,490000,2,0,0,1,0,0,1,0,0,1,0,0,0
3886,138000,1461,65,4.7,205000,18,0,0,1,0,0,1,0,0,0,1,0,0
3887,21500,999,72,4.9,430000,3,0,0,1,0,0,1,0,0,1,0,0,0
3888,32000,999,90,5.0,508000,3,0,0,1,0,0,1,0,0,1,0,0,0
